p (r/min),w (rad/s)
-0.238333,-0.00453786
-2.01667,-0.0383972
1.11833,0.021293
-0.1375,-0.00261799
-0.66,-0.0125664
0.00916667,0.000174533
-0.201667,-0.00383972
1.705,0.0324631
-3.08,-0.0586431
1.83333,0.0349066
0,0
-0.733333,-0.0139626
-1.32917,-0.0253073
2.86917,0.0546288
2.86917,0.0546288
1.0175,0.0193732
-0.403333,-0.00767945
2.255,0.0429351
-2.6675,-0.0507891
1.32917,0.0253073
-2.90583,-0.0553269
1.77833,0.0338594
-0.0183333,-0.000349066
1.54917,0.0294961
1.54917,0.0294961
-0.7975,-0.0151844
1.6225,0.0308923
-2.95167,-0.0561996
1.79667,0.0342085
-2.1725,-0.0413643
2.09917,0.039968
-1.045,-0.0198968
2.31917,0.0441568
-2.1725,-0.0413643
2.6125,0.0497419
-1.77833,-0.0338594
1.85167,0.0352557
-1.8425,-0.0350811
3.1075,0.0591667
-3.3,-0.0628319
3.1075,0.0591667
-2.54833,-0.0485202
3.40083,0.0647517
-2.78667,-0.053058
3.15333,0.0600393
-2.49333,-0.047473
2.90583,0.0553269
-2.82333,-0.0537561
-0.284167,-0.00541052
-1.19167,-0.0226893
-0.5225,-0.00994838
2.60333,0.0495674
3.72167,0.0708604
0.944167,0.0179769
0.944167,0.0179769
-3.23583,-0.0616101
-1.8975,-0.0361283
3.63,0.069115
-4.235,-0.0806342
3.85917,0.0734784
-0.6325,-0.0120428
1.66833,0.031765
0.119167,0.00226893
-3.97833,-0.0757473
3.2725,0.0623083
-0.650833,-0.0123918
0.449167,0.00855211
-0.55,-0.010472
0,0
-0.11,-0.0020944
0,0
0.366667,0.00698132
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.146667,0.00279253
7.21417,0.137357
14.9142,0.283965
8.15833,0.155334
14.2908,0.272097
11.88,0.226195
9.61583,0.183085
13.8967,0.264592
12.5492,0.238936
11.0917,0.211185
11.605,0.220959
12.5858,0.239634
9.46,0.180118
14.7217,0.2803
11.7333,0.223402
10.2758,0.195651
14.96,0.284838
13.1083,0.249582
12.6683,0.241205
15.2625,0.290597
10.4408,0.198793
10.6975,0.20368
13.97,0.265988
5.445,0.103673
0.00916667,0.000174533
-0.348333,-0.00663225
0,0
0,0
0,0
0,0
0,0
0.0641667,0.00122173
-0.265833,-0.00506145
9.02,0.17174
13.4017,0.255167
9.55167,0.181863
12.43,0.236667
5.1425,0.097913
-0.834167,-0.0158825
-0.669167,-0.0127409
-0.669167,-0.0127409
0.0641667,0.00122173
-0.0458333,-0.000872665
5.13333,0.0977384
11.9258,0.227067
9.295,0.176976
8.97417,0.170868
12.6408,0.240681
8.87333,0.168948
12.5125,0.238237
9.2125,0.175406
12.1733,0.23178
13.0258,0.248011
2.96083,0.0563741
1.77833,0.0338594
-0.256667,-0.00488692
-0.256667,-0.00488692
2.08083,0.039619
-0.458333,-0.00872665
1.58583,0.0301942
1.22833,0.0233874
-1.43,-0.0272271
2.45667,0.0467748
-0.935,-0.0178024
-1.87917,-0.0357792
1.58583,0.0301942
-1.96167,-0.03735
3.01583,0.0574213
1.1,0.020944
4.95917,0.0944223
12.0908,0.230209
14.9508,0.284663
10.4958,0.19984
11.3575,0.216246
14.6575,0.279078
8.35083,0.158999
-0.623333,-0.0118682
0.806667,0.0153589
-0.999167,-0.0190241
3.80417,0.0724312
-0.733333,-0.0139626
0.146667,0.00279253
-0.229167,-0.00436332
-0.513333,-0.00977384
1.30167,0.0247837
-0.421667,-0.00802851
-0.421667,-0.00802851
-0.100833,-0.00191986
0.229167,0.00436332
0.421667,0.00802851
0.889167,0.0169297
-0.495,-0.00942478
0.623333,0.0118682
-0.210833,-0.00401426
0.0641667,0.00122173
0.0916667,0.00174533
0.421667,0.00802851
0.201667,0.00383972
0.935,0.0178024
1.33833,0.0254818
1.155,0.0219911
-0.366667,-0.00698132
2.04417,0.0389208
0,0
2.78667,0.053058
-3.245,-0.0617847
2.20917,0.0420624
1.49417,0.0284489
3.2175,0.0612611
-4.07917,-0.0776672
-1.74167,-0.0331613
4.345,0.0827286
-2.41083,-0.0459022
4.39083,0.0836013
-3.7675,-0.071733
4.33583,0.0825541
-3.55667,-0.0677188
2.3375,0.0445059
-3.36417,-0.0640536
4.51,0.0858702
4.51,0.0858702
3.025,0.0575959
-1.47583,-0.0280998
0.375833,0.00715585
-0.2475,-0.00471239
-1.55833,-0.0296706
2.60333,0.0495674
-1.5675,-0.0298451
2.695,0.0513127
-1.32917,-0.0253073
1.30167,0.0247837
-2.23667,-0.042586
0.6325,0.0120428
-0.055,-0.0010472
0.531667,0.0101229
1.32,0.0251327
-0.715,-0.0136136
1.82417,0.0347321
-0.476667,-0.00907571
1.3475,0.0256563
-0.66,-0.0125664
-0.0458333,-0.000872665
0.174167,0.00331613
0.174167,0.00331613
0.7425,0.0141372
0.0366667,0.000698132
0.0458333,0.000872665
0.0825,0.0015708
0.476667,0.00907571
-1.13667,-0.0216421
1.35667,0.0258309
-0.870833,-0.0165806
0.568333,0.010821
1.75083,0.0333358
1.75083,0.0333358
2.31,0.0439823
-2.38333,-0.0453786
2.42,0.0460767
-0.9625,-0.018326
-1.87,-0.0356047
3.19,0.0607375
-0.430833,-0.00820305
2.52083,0.0479966
-1.87917,-0.0357792
-1.08167,-0.0205949
2.7775,0.0528835
-1.25583,-0.023911
3.14417,0.0598648
-2.0625,-0.0392699
0,0
1.595,0.0303687
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0366667,0.000698132
-4.68417,-0.0891863
-0.779167,-0.0148353
-12.7417,-0.242601
-10.7342,-0.204378
-12.7508,-0.242775
-3.11667,-0.0593412
-0.669167,-0.0127409
0,0
0,0
0,0
0.293333,0.00558505
-7.24167,-0.137881
-15.5833,-0.296706
-6.08667,-0.11589
-13.2275,-0.251851
-2.585,-0.0492183
-4.71167,-0.0897099
-0.531667,-0.0101229
0.7425,0.0141372
0,0
-0.201667,-0.00383972
-0.3025,-0.00575959
-11.6875,-0.222529
-10.9083,-0.207694
-11.4675,-0.218341
-8.83667,-0.16825
-9.69833,-0.184656
1.90667,0.0363028
0,0
0,0
-2.75,-0.0523599
-6.12333,-0.116588
-10.2758,-0.195651
-12.1,-0.230383
-12.595,-0.239808
-6.45333,-0.122871
-1.44833,-0.0275762
-0.00916667,-0.000174533
0.210833,0.00401426
-2.57583,-0.0490438
-14.74,-0.280649
-8.21333,-0.156382
-10.5142,-0.200189
-4.55583,-0.0867429
-1.85167,-0.0352557
0,0
0,0
0,0
-0.0641667,-0.00122173
-0.0641667,-0.00122173
0.2475,0.00471239
1.99833,0.0380482
0.174167,0.00331613
-3.41,-0.0649262
1.35667,0.0258309
1.35667,0.0258309
-1.87,-0.0356047
0.155833,0.00296706
0.66,0.0125664
-1.06333,-0.0202458
-2.37417,-0.045204
-7.4525,-0.141895
-9.67083,-0.184132
-12.9617,-0.24679
-10.9542,-0.208567
-3.465,-0.0659734
-1.77833,-0.0338594
1.045,0.0198968
0.146667,0.00279253
0.779167,0.0148353
-0.724167,-0.0137881
-0.696667,-0.0132645
0.55,0.010472
-0.889167,-0.0169297
0.385,0.00733038
0.366667,0.00698132
0.128333,0.00244346
-0.320833,-0.00610865
0.540833,0.0102974
-0.614167,-0.0116937
-0.256667,-0.00488692
0.275,0.00523599
-0.605,-0.0115192
0.265833,0.00506145
0.183333,0.00349066
-0.0458333,-0.000872665
-0.513333,-0.00977384
-2.02583,-0.0385718
-13.5667,-0.258309
-10.8167,-0.205949
-12.0725,-0.22986
-13.9792,-0.266163
-4.66583,-0.0888373
-1.60417,-0.0305433
-1.06333,-0.0202458
0,0
-1.47583,-0.0280998
-12.3567,-0.23527
-4.7575,-0.0905826
-10.1475,-0.193208
-11.495,-0.218864
-7.27833,-0.138579
-1.925,-0.0366519
3.3825,0.0644026
-1.60417,-0.0305433
0.806667,0.0153589
-1.1825,-0.0225147
-2.31,-0.0439823
1.68667,0.0321141
-1.4025,-0.0267035
-1.52167,-0.0289725
2.16333,0.0411898
-1.6775,-0.0319395
-0.155833,-0.00296706
0.7975,0.0151844
0.7975,0.0151844
-0.724167,-0.0137881
0.495,0.00942478
-2.75,-0.0523599
0.815833,0.0155334
-1.25583,-0.023911
0.513333,0.00977384
-0.999167,-0.0190241
-0.999167,-0.0190241
0.00916667,0.000174533
-1.65917,-0.0315905
1.11833,0.021293
0.485833,0.00925025
2.54833,0.0485202
0.293333,0.00558505
2.26417,0.0431096
0.495,0.00942478
1.03583,0.0197222
2.65833,0.0506145
-3.36417,-0.0640536
2.70417,0.0514872
-2.73167,-0.0520108
2.86917,0.0546288
-3.63,-0.069115
2.70417,0.0514872
2.70417,0.0514872
-6.19667,-0.117984
-12.5125,-0.238237
-7.29667,-0.138928
-11.3208,-0.215548
-10.9908,-0.209265
-2.585,-0.0492183
-1.10917,-0.0211185
2.7775,0.0528835
-1.485,-0.0282743
4.2625,0.0811578
-0.0733333,-0.00139626
-0.0458333,-0.000872665
-2.915,-0.0555015
3.45583,0.0657989
-3.34583,-0.0637045
2.7775,0.0528835
-1.02667,-0.0195477
2.12667,0.0404916
-1.06333,-0.0202458
-2.05333,-0.0390954
-0.5775,-0.0109956
-1.8425,-0.0350811
2.585,0.0492183
3.135,0.0596903
3.66667,0.0698132
-3.09833,-0.0589921
3.41917,0.0651008
-5.6375,-0.107338
4.3725,0.0832522
-0.916667,-0.0174533
2.3925,0.0455531
-2.2275,-0.0424115
-3.67583,-0.0699877
-5.15167,-0.0980875
-2.13583,-0.0406662
0.788333,0.0150098
2.56667,0.0488692
0.834167,0.0158825
-0.256667,-0.00488692
0,0
-1.13667,-0.0216421
0.119167,0.00226893
-0.586667,-0.0111701
-0.1925,-0.00366519
-4.07917,-0.0776672
-6.15083,-0.117112
-11.2658,-0.214501
-11.1742,-0.212756
-11.1742,-0.212756
-15.1067,-0.28763
-8.06667,-0.153589
-14.5475,-0.276984
-9.295,-0.176976
-9.74417,-0.185528
-15.51,-0.29531
-8.31417,-0.158301
-15.7575,-0.300022
-1.31083,-0.0249582
0.5775,0.0109956
-0.623333,-0.0118682
-0.669167,-0.0127409
-0.0641667,-0.00122173
-10.0008,-0.190415
-10.0008,-0.190415
-12.0908,-0.230209
-8.6625,-0.164934
-11.1833,-0.21293
-0.0275,-0.000523599
-0.0183333,-0.000349066
0.5775,0.0109956
-0.33,-0.00628319
-0.513333,-0.00977384
-1.20083,-0.0228638
0.623333,0.0118682
0.449167,0.00855211
-1.33833,-0.0254818
1.50333,0.0286234
-1.72333,-0.0328122
1.49417,0.0284489
0.33,0.00628319
-1.76,-0.0335103
-0.0366667,-0.000698132
0.5775,0.0109956
-2.74083,-0.0521853
-4.71167,-0.0897099
-10.5875,-0.201586
-13.5392,-0.257785
-10.9542,-0.208567
-10.9542,-0.208567
-2.75,-0.0523599
0.394167,0.00750492
-3.88667,-0.074002
2.87833,0.0548033
-2.7225,-0.0518363
-0.944167,-0.0179769
1.87917,0.0357792
-4.41833,-0.0841249
2.86917,0.0546288
2.86917,0.0546288
-1.5675,-0.0298451
0.229167,0.00436332
-2.12667,-0.0404916
1.39333,0.026529
-0.916667,-0.0174533
1.55833,0.0296706
-2.76833,-0.0527089
2.42,0.0460767
-1.03583,-0.0197222
-1.03583,-0.0197222
-0.669167,-0.0127409
2.05333,0.0390954
-2.45667,-0.0467748
1.57667,0.0300197
0.2475,0.00471239
0.999167,0.0190241
-5.01417,-0.0954695
-6.38917,-0.121649
-15.7208,-0.299324
-10.7433,-0.204553
-10.0742,-0.191812
-10.0467,-0.191288
-2.57583,-0.0490438
-0.559167,-0.0106465
-0.99,-0.0188496
-0.293333,-0.00558505
-4.94083,-0.0940732
-11.9808,-0.228115
-6.93917,-0.132121
-14.5842,-0.277682
-13.3008,-0.253247
-12.9892,-0.247313
-13.1267,-0.249931
-10.0925,-0.192161
-12.8425,-0.244521
-13.0808,-0.249058
-11.6967,-0.222704
-13.8692,-0.264068
-11.9625,-0.227765
-11.9625,-0.227765
-13.1542,-0.250455
-10.1933,-0.194081
-10.3583,-0.197222
-14.7492,-0.280823
-11.0458,-0.210312
-9.45083,-0.179943
-15.9225,-0.303164
-10.9633,-0.208741
-7.74583,-0.14748
-9.955,-0.189543
-2.01667,-0.0383972
0.421667,0.00802851
-0.375833,-0.00715585
-1.4025,-0.0267035
-8.69917,-0.165632
-12.4483,-0.237016
-9.09333,-0.173137
-5.2525,-0.100007
-13.475,-0.256563
-7.535,-0.143466
-14.3092,-0.272446
-9.13,-0.173835
-9.85417,-0.187623
-8.69,-0.165457
-9.50583,-0.180991
-11.4583,-0.218166
-10.7158,-0.204029
-13.6767,-0.260403
-12.6317,-0.240506
-4.30833,-0.0820305
-2.86917,-0.0546288
0.834167,0.0158825
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.0183333,-0.000349066
-0.779167,-0.0148353
-3.78583,-0.0720821
-13.1175,-0.249757
-12.1917,-0.232129
-12.1917,-0.232129
-12.0725,-0.22986
-9.52417,-0.18134
-11.6142,-0.221133
-13.64,-0.259705
-8.40583,-0.160047
-13.8967,-0.264592
-8.8275,-0.168075
-10.8075,-0.205774
-12.3842,-0.235794
-3.7675,-0.071733
-7.77333,-0.148004
1.54,0.0293215
-0.6325,-0.0120428
-1.80583,-0.034383
1.54,0.0293215
-0.751667,-0.0143117
-1.8975,-0.0361283
1.36583,0.0260054
-2.07167,-0.0394444
1.42083,0.0270526
0.119167,0.00226893
0.3025,0.00575959
0.870833,0.0165806
-1.87,-0.0356047
1.6225,0.0308923
-0.733333,-0.0139626
1.33833,0.0254818
-0.403333,-0.00767945
0.916667,0.0174533
-0.155833,-0.00296706
-0.320833,-0.00610865
-0.320833,-0.00610865
-1.36583,-0.0260054
1.03583,0.0197222
0.2475,0.00471239
0.6875,0.01309
-0.595833,-0.0113446
-0.00916667,-0.000174533
-0.7425,-0.0141372
-0.2475,-0.00471239
-0.128333,-0.00244346
-0.458333,-0.00872665
-1.21917,-0.0232129
-0.559167,-0.0106465
0.128333,0.00244346
0.3575,0.00680678
-0.458333,-0.00872665
0.394167,0.00750492
-0.971667,-0.0185005
0.311667,0.00593412
-0.238333,-0.00453786
-0.385,-0.00733038
-1.02667,-0.0195477
-1.02667,-0.0195477
-1.55833,-0.0296706
-0.485833,-0.00925025
-1.38417,-0.0263545
-0.11,-0.0020944
-0.724167,-0.0137881
0.669167,0.0127409
0.238333,0.00453786
1.6225,0.0308923
-0.5775,-0.0109956
1.85167,0.0352557
-0.476667,-0.00907571
1.60417,0.0305433
-0.458333,-0.00872665
-2.255,-0.0429351
-0.458333,-0.00872665
0,0
0,0
0.504167,0.00959931
0,0
0,0
0.4675,0.00890118
0.119167,0.00226893
4.07917,0.0776672
14.9967,0.285536
10.6333,0.202458
9.4325,0.179594
13.97,0.265988
10.0283,0.190939
10.9542,0.208567
16.2342,0.309098
11.88,0.226195
13.8783,0.264243
13.9975,0.266512
10.2117,0.19443
14.4925,0.275937
13.5117,0.257262
10.7617,0.204902
15.9408,0.303513
9.97333,0.189892
12.2375,0.233001
15.3267,0.291819
10.4133,0.198269
10.8808,0.207171
13.8508,0.263719
8.01167,0.152542
9.845,0.187448
14.5658,0.277333
14.3733,0.273668
10.23,0.194779
10.8992,0.20752
6.97583,0.13282
12.32,0.234572
16.7842,0.31957
13.3283,0.253771
10.5508,0.200887
11.6692,0.22218
10.3308,0.196699
9.82667,0.187099
13.1267,0.249931
13.0992,0.249408
15.4825,0.294786
13.1175,0.249757
11.77,0.2241
13.0167,0.247837
12.595,0.239808
11.0642,0.210661
12.54,0.238761
12.1733,0.23178
16.115,0.306829
15.3083,0.29147
16.1517,0.307527
7.9475,0.15132
12.87,0.245044
11.22,0.213628
16.4633,0.313461
12.3658,0.235445
5.32583,0.101404
13.5483,0.25796
15.2442,0.290248
11.4217,0.217468
14.9417,0.284489
7.65417,0.145735
1.8975,0.0361283
-0.861667,-0.0164061
-0.861667,-0.0164061
-1.39333,-0.026529
2.95167,0.0561996
-0.6875,-0.01309
2.73167,0.0520108
-0.174167,-0.00331613
2.42,0.0460767
2.31917,0.0441568
8.78167,0.167203
3.51083,0.0668461
7.59,0.144513
16.665,0.317301
16.8575,0.320966
15.73,0.299498
14.8683,0.283092
11.8158,0.224973
11.77,0.2241
16.8483,0.320792
15.8583,0.301942
16.1242,0.307003
15.7575,0.300022
15.5192,0.295484
12.3383,0.234921
12.7417,0.242601
15.6842,0.298626
13.42,0.255516
13.42,0.255516
15.0608,0.286758
15.0608,0.286758
5.72,0.108909
8.78167,0.167203
0.935,0.0178024
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0916667,0.00174533
1.25583,0.023911
-0.916667,-0.0174533
-0.0275,-0.000523599
-0.0641667,-0.00122173
1.53083,0.029147
-0.614167,-0.0116937
-0.605,-0.0115192
0.146667,0.00279253
0.146667,0.00279253
-0.4675,-0.00890118
-0.88,-0.0167552
0.5775,0.0109956
-1.1825,-0.0225147
-1.1825,-0.0225147
-0.1375,-0.00261799
0.6875,0.01309
-0.6325,-0.0120428
0.513333,0.00977384
0.935,0.0178024
-0.229167,-0.00436332
1.17333,0.0223402
-0.485833,-0.00925025
-0.751667,-0.0143117
0.669167,0.0127409
-1.2375,-0.0235619
0.146667,0.00279253
-0.8525,-0.0162316
0.449167,0.00855211
-0.339167,-0.00645772
-0.513333,-0.00977384
0.595833,0.0113446
-0.825,-0.015708
0.2475,0.00471239
0.119167,0.00226893
-0.935,-0.0178024
0.119167,0.00226893
0.119167,0.00226893
0.0825,0.0015708
0.0825,0.0015708
0.210833,0.00401426
0.586667,0.0111701
0.265833,0.00506145
0.806667,0.0153589
0.0641667,0.00122173
0.843333,0.016057
0.155833,0.00296706
0.696667,0.0132645
0.394167,0.00750492
0.0366667,0.000698132
0.128333,0.00244346
-0.366667,-0.00698132
-0.128333,-0.00244346
-0.128333,-0.00244346
-0.0275,-0.000523599
-0.944167,-0.0179769
0.4125,0.00785398
0,0
-0.320833,-0.00610865
0.44,0.00837758
0.669167,0.0127409
0.339167,0.00645772
-0.6325,-0.0120428
0.568333,0.010821
-0.201667,-0.00383972
-0.256667,-0.00488692
0.00916667,0.000174533
0.293333,0.00558505
0.925833,0.0176278
-5.1425,-0.097913
-5.1425,-0.097913
-13.5758,-0.258483
-12.8058,-0.243822
-6.2975,-0.119904
-11.6142,-0.221133
-11.5683,-0.220261
-13.2275,-0.251851
-10.9175,-0.207869
-11.44,-0.217817
-13.7592,-0.261974
-11.935,-0.227242
-10.4958,-0.19984
-11.8983,-0.226544
-3.45583,-0.0657989
-0.641667,-0.0122173
-0.531667,-0.0101229
1.66833,0.031765
-0.980833,-0.018675
1.80583,0.034383
-3.905,-0.074351
2.08083,0.039619
-3.3825,-0.0644026
2.45667,0.0467748
1.27417,0.0242601
-0.779167,-0.0148353
1.4025,0.0267035
-1.65917,-0.0315905
3.9325,0.0748746
-3.3,-0.0628319
2.145,0.0408407
-4.73,-0.090059
-0.339167,-0.00645772
1.72333,0.0328122
-3.905,-0.074351
2.31,0.0439823
2.31,0.0439823
2.805,0.0534071
3.135,0.0596903
-2.31,-0.0439823
2.65833,0.0506145
-3.01583,-0.0574213
2.15417,0.0410152
-0.0733333,-0.00139626
0.22,0.00418879
2.70417,0.0514872
-2.6675,-0.0507891
3.19,0.0607375
-2.07167,-0.0394444
-0.0916667,-0.00174533
-1.05417,-0.0200713
-3.67583,-0.0699877
0.935,0.0178024
-3.7125,-0.0706858
-1.21,-0.0230383
0.586667,0.0111701
0.265833,0.00506145
0.421667,0.00802851
0.183333,0.00349066
-1.58583,-0.0301942
-0.595833,-0.0113446
-0.375833,-0.00715585
0.284167,0.00541052
-0.733333,-0.0139626
-0.0183333,-0.000349066
0.806667,0.0153589
-0.055,-0.0010472
-0.724167,-0.0137881
0.6875,0.01309
-0.229167,-0.00436332
-1.705,-0.0324631
1.0725,0.0204204
-2.365,-0.0450295
1.045,0.0198968
-0.834167,-0.0158825
-1.25583,-0.023911
1.68667,0.0321141
-0.733333,-0.0139626
0.55,0.010472
0.55,0.010472
-2.15417,-0.0410152
2.96083,0.0563741
2.96083,0.0563741
-1.83333,-0.0349066
1.21,0.0230383
-3.3825,-0.0644026
-0.311667,-0.00593412
-0.0183333,-0.000349066
-2.79583,-0.0532325
1.53083,0.029147
2.27333,0.0432842
-2.585,-0.0492183
0.403333,0.00767945
-1.57667,-0.0300197
0.870833,0.0165806
-3.92333,-0.0747001
1.49417,0.0284489
-1.22833,-0.0233874
-3.86833,-0.0736529
3.34583,0.0637045
-3.83167,-0.0729548
-0.0183333,-0.000349066
0.155833,0.00296706
-4.76667,-0.0907571
-3.25417,-0.0619592
2.84167,0.0541052
-4.25333,-0.0809833
0.935,0.0178024
2.1725,0.0413643
-3.25417,-0.0619592
2.8875,0.0549779
-0.421667,-0.00802851
-0.421667,-0.00802851
0.4125,0.00785398
-0.265833,-0.00506145
0.568333,0.010821
1.43917,0.0274017
-3.42833,-0.0652753
-0.861667,-0.0164061
-0.861667,-0.0164061
-0.0366667,-0.000698132
-0.311667,-0.00593412
0.77,0.0146608
-1.77833,-0.0338594
-1.57667,-0.0300197
-0.100833,-0.00191986
-1.54,-0.0293215
0.788333,0.0150098
0.366667,0.00698132
-1.27417,-0.0242601
0.3575,0.00680678
-0.284167,-0.00541052
-1.31083,-0.0249582
0.183333,0.00349066
-0.531667,-0.0101229
-0.9625,-0.018326
0.320833,0.00610865
-0.788333,-0.0150098
-0.293333,-0.00558505
-0.5775,-0.0109956
1.43,0.0272271
-0.641667,-0.0122173
-1.815,-0.0345575
-1.815,-0.0345575
-0.394167,-0.00750492
-0.971667,-0.0185005
2.05333,0.0390954
-1.76917,-0.0336849
-0.4125,-0.00785398
-1.925,-0.0366519
0.210833,0.00401426
2.2825,0.0434587
-1.90667,-0.0363028
1.21,0.0230383
-2.63083,-0.0500909
-1.90667,-0.0363028
0.971667,0.0185005
-1.85167,-0.0352557
-2.0625,-0.0392699
0.430833,0.00820305
1.9525,0.0371755
-2.42917,-0.0462512
1.1825,0.0225147
-0.504167,-0.00959931
-2.96083,-0.0563741
0.6325,0.0120428
-2.31,-0.0439823
-3.23583,-0.0616101
0.788333,0.0150098
-2.08083,-0.039619
-2.0625,-0.0392699
1.72333,0.0328122
-2.68583,-0.0511381
-1.5125,-0.0287979
0.0183333,0.000349066
-2.18167,-0.0415388
-0.724167,-0.0137881
-0.7975,-0.0151844
-3.50167,-0.0666716
3.29083,0.0626573
-3.15333,-0.0600393
2.0075,0.0382227
-1.86083,-0.0354302
-3.04333,-0.0579449
1.46667,0.0279253
-4.85833,-0.0925025
2.915,0.0555015
-1.8425,-0.0350811
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.0275,-0.000523599
0.100833,0.00191986
3.78583,0.0720821
10.4042,0.198095
10.395,0.19792
9.72583,0.185179
10.56,0.201062
10.7617,0.204902
10.7617,0.204902
11.22,0.213628
10.4408,0.198793
13.4475,0.25604
5.02333,0.095644
2.30083,0.0438078
0,0
0,0
0,0
0,0
0,0
-0.055,-0.0010472
5.34417,0.101753
8.2775,0.157603
12.0725,0.22986
9.55167,0.181863
13.365,0.254469
3.99667,0.0760964
0.7975,0.0151844
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.0458333,-0.000872665
-5.64667,-0.107512
-5.64667,-0.107512
-12.3108,-0.234398
-12.8517,-0.244695
-9.9825,-0.190066
-9.96417,-0.189717
-11.9808,-0.228115
-10.3492,-0.197048
-9.8175,-0.186925
-11.5592,-0.220086
-11.0275,-0.209963
-11.3758,-0.216595
-13.365,-0.254469
-1.11833,-0.021293
-2.89667,-0.0551524
1.7875,0.0340339
-0.678333,-0.0129154
1.22833,0.0233874
0.00916667,0.000174533
-3.0525,-0.0581195
1.69583,0.0322886
-0.916667,-0.0174533
0.999167,0.0190241
-0.641667,-0.0122173
0.0641667,0.00122173
-0.779167,-0.0148353
-2.26417,-0.0431096
1.1825,0.0225147
-1.11833,-0.021293
0.504167,0.00959931
-0.33,-0.00628319
-1.5675,-0.0298451
-1.60417,-0.0305433
-1.8975,-0.0361283
-1.16417,-0.0221657
0.11,0.0020944
-0.5775,-0.0109956
-0.5775,-0.0109956
-1.35667,-0.0258309
0.641667,0.0122173
0.6325,0.0120428
-0.055,-0.0010472
0,0
